city,latitude,longitude,country,population
Sagay,9.1059,124.7243,Philippines,12826
San Juan Tecuaco,14.0836,-90.2664,Guatemala,12825
Spilamberto,44.5333,11.0167,Italy,12825
Chenggong,23.1167,121.35,Taiwan,12824
Highlands,41.3601,-74.0084,United States,12823
Solana Beach,32.9943,-117.2574,United States,12823
Canelinha,-27.265,-48.7678,Brazil,12821
Same,14.4833,-11.5667,Mali,12820
San Juan de Rio Coco,13.5446,-86.1648,Nicaragua,12820
Elavalli,10.5667,76.0833,India,12819
Salempur,26.4588,84.6517,India,12818
Fontanafredda,45.9667,12.5667,Italy,12818
Nieuw Nickerie,5.9261,-56.9731,Suriname,12818
Herk-de-Stad,50.9406,5.1672,Belgium,12817
Branson,36.6509,-93.2636,United States,12817
Juan L. Lacaze,-34.4234,-57.445,Uruguay,12816
Nova Crixas,-14.0989,-50.3269,Brazil,12815
Mudhol,18.9667,77.9167,India,12814
Arakere,12.4133,76.8168,India,12814
Santa Cruz Amilpas,17.0472,-96.6862,Mexico,12814
M'dhilla,34.291,8.7526,Tunisia,12814
Delemont,47.3653,7.3472,Switzerland,12813
La Tour-de-Peilz,46.45,6.8667,Switzerland,12812
Rio Segundo,10.0013,-84.1937,Costa Rica,12812
Ganga,30.3229,74.9234,India,12812
Antonivka,46.6791,32.7228,Ukraine,12812
Al Fayd,30.5445,-8.2271,Morocco,12811
St. Ann,38.7266,-90.3872,United States,12811
Spiez,46.6831,7.6664,Switzerland,12810
Makarska,43.2931,17.02,Croatia,12809
Buenos Aires,-7.7258,-35.3269,Brazil,12808
The Nation / La Nation,45.35,-75.0333,Canada,12808
Corzuela,-26.9333,-60.9667,Argentina,12807
Nova Timboteua,-1.2058,-47.3858,Brazil,12806
Saint-Andre-les-Vergers,48.2797,4.0539,France,12806
Ziro,27.595,93.8385,India,12806
Bolintin Vale,44.4472,25.7572,Romania,12806
Bhagwanpur Khurd,26.75,83.74,India,12805
Bela Simri,25.5295,86.3079,India,12805
Pueblo Nuevo,17.1576,-92.8973,Mexico,12805
Cheney,47.4901,-117.579,United States,12804
Chiatura,42.2894,43.2836,Georgia,12803
Venkatagirikota,13.0009,78.4845,India,12803
Milford,38.9091,-75.4227,United States,12803
Little Lever,53.563,-2.369,United Kingdom,12803
Bazidpur,26.1536,86.1511,India,12801
Pornichet,47.2658,-2.34,France,12800
Santo Tomas La Union,14.6333,-91.3833,Guatemala,12800
Govindgarh,24.3785,81.2964,India,12800
Yelmalla,18.8241,78.1609,India,12800
Yozyovon,40.6619,71.7375,Uzbekistan,12800
Bag`dod,40.4594,71.2167,Uzbekistan,12800
Robinson,31.4501,-97.1201,United States,12800
Prescot,53.4286,-2.8064,United Kingdom,12800
Albox,37.3833,-2.1333,Spain,12799
Salzano,45.5333,12.1167,Italy,12799
Rose Belle,-20.4025,57.6061,Mauritius,12799
Zhongzhuang,22.634,120.401,Taiwan,12799
Byram,32.189,-90.2861,United States,12799
Hessisch Lichtenau,51.2,9.7167,Germany,12798
Kachchippalli,11.595,77.9188,India,12798
Enumclaw,47.2018,-121.9897,United States,12798
Lake Tapps,47.2307,-122.1695,United States,12798
Cesky Krumlov,48.811,14.3152,Czechia,12797
Chinnakkampalaiyam,10.7064,77.4575,India,12796
Diofior,14.1853,-16.6611,Senegal,12795
Pomfret,42.4029,-79.3534,United States,12795
Milngavie,55.9421,-4.3137,United Kingdom,12795
Khuldabad,20.0095,75.1888,India,12794
Arohi,31.8419,76.8645,India,12794
Krupka,50.6846,13.8583,Czechia,12793
Kurwa Mathia,26.8572,84.5058,India,12793
Toukoroba,13.6083,-7.0389,Mali,12793
Winterberg,51.195,8.53,Germany,12792
Scheia,47.6583,26.225,Romania,12792
Iconha,-20.7928,-40.8108,Brazil,12790
Lokapur,16.1656,75.366,India,12790
Springbok,-29.6667,17.8833,South Africa,12790
Blytheville,35.9321,-89.9051,United States,12790
Rio Casca,-20.2258,-42.6508,Brazil,12789
Gaura,24.9643,86.3739,India,12789
Kyotera,-0.6317,31.5433,Uganda,12789
Santa Maria do Suacui,-18.19,-42.4139,Brazil,12788
Rampurwa,26.7544,84.7114,India,12788
Nkheila,32.9239,-7.0692,Morocco,12787
Mallapur,16.14,74.81,India,12786
Supe,-10.8046,-77.7429,Peru,12786
Mesolongi,38.3686,21.4289,Greece,12785
Fremington,51.07,-4.12,United Kingdom,12784
Santa Ana de Yacuma,-13.7444,-65.4269,Bolivia,12783
Herzberg am Harz,51.6556,10.3394,Germany,12783
Lospalos,-8.5167,127.0333,Timor-Leste,12782
Blackfoot,43.194,-112.3454,United States,12782
Straldzha,42.6,26.683,Bulgaria,12781
Jasauli,26.4996,84.8171,India,12781
Franeker,53.1875,5.54,Netherlands,12781
San Sebastian,13.7229,-88.8165,El Salvador,12781
Union,38.4399,-90.9927,United States,12781
Oudenbosch,51.5892,4.5239,Netherlands,12780
Santa Maria,13.3475,-88.4164,El Salvador,12780
Kannudaiyampatti,10.6377,78.4733,India,12778
Kanbara,35.1186,138.6,Japan,12777
Sanderstead,51.3358,-0.0818,United Kingdom,12777
Pichilemu,-34.385,-72.005,Chile,12776
Ashibetsu,43.4253,142.2017,Japan,12775
Hersbruck,49.5081,11.4328,Germany,12772
Nangavalli,11.7619,77.8909,India,12772
Landeh,30.9817,50.4233,Iran,12772
Fords,40.5359,-74.3126,United States,12771
Gavere,50.9285,3.662,Belgium,12769
Lagoa Dourada,-20.9139,-44.0778,Brazil,12769
Schongau,47.8124,10.8966,Germany,12769
Chojnow,51.2667,15.9333,Poland,12769
Loyish Shaharchasi,39.8839,66.7481,Uzbekistan,12769
El Dorado,37.821,-96.8613,United States,12769
Baraboo,43.4695,-89.7376,United States,12769
Harpur Bochaha,25.5919,85.7517,India,12768
Nandyalampeta,14.7218,78.8083,India,12768
Oakland,41.0313,-74.2408,United States,12768
Wietmarschen,52.5331,7.1331,Germany,12766
Bad Windsheim,49.5,10.4167,Germany,12766
Huazalingo,20.9808,-98.5078,Mexico,12766
Lantana,33.0926,-97.1214,United States,12766
Brzeg Dolny,51.2708,16.7208,Poland,12765
Gradacac,44.8775,18.4281,Bosnia and Herzegovina,12764
Chodavaram,17.438,81.7781,India,12764
Agdangan,13.8771,121.9131,Philippines,12764
Mariyammankovil,10.7862,79.1889,India,12763
Zag,28.0167,-9.3333,Morocco,12763
Tsivilsk,55.8667,47.4833,Russia,12762
Chernyshevsk,52.5333,117,Russia,12762
Iskelekoy,38.5167,43.3167,Turkey,12762
Tandarei,44.6403,27.6586,Romania,12761
Dhubaria,24.0044,89.8484,Bangladesh,12760
Sulz am Neckar,48.3628,8.6317,Germany,12760
Salobrena,36.7467,-3.5869,Spain,12760
Chahatpur,26.2331,87.5816,India,12760
Sedriano,45.4833,8.9667,Italy,12760
Dalby,-27.1833,151.2667,Australia,12758
Sarahandrano,-14.6,49.97,Madagascar,12758
Rodeio,-26.9228,-49.3658,Brazil,12757
Bariyarpur,26.6347,84.9245,India,12757
Maheswa,25.9718,86.855,India,12757
Granarolo del l'Emilia,44.5542,11.4439,Italy,12757
Patarra,9.8637,-84.0248,Costa Rica,12756
Puerto Leguizamo,-0.1936,-74.7825,Colombia,12755
Bad Urach,48.4932,9.3989,Germany,12755
Maharajpur,25.2087,87.7458,India,12755
Antanandava,-19.0833,47.95,Madagascar,12755
Cornwall,41.4195,-74.054,United States,12755
Kingsburg,36.5244,-119.5602,United States,12755
Falmouth,43.7476,-70.2827,United States,12755
Pennsville,39.6266,-75.5089,United States,12754
Ionia,42.9773,-85.0727,United States,12753
Kaufungen,51.2811,9.6186,Germany,12752
Villa San Giovanni,38.2167,15.6333,Italy,12752
Kaeng Khoi,14.5864,100.9967,Thailand,12752
Casteel,-24.718,31.014,South Africa,12752
Kouti,6.6134,2.6495,Benin,12751
Vadasseri,8.1937,77.4343,India,12751
Finchampstead,51.361,-0.86,United Kingdom,12750
Barud,21.7497,75.527,India,12749
Nawada Gobindganj,26.4868,84.6561,India,12749
Serra Azul,-21.3108,-47.5658,Brazil,12746
Maroli,21.024,72.889,India,12746
Kamrej,21.1364,72.9572,India,12746
Belev,53.8,36.1333,Russia,12746
Kolappalur,11.51,77.45,India,12745
Rokupr,9.0109,-12.9489,Sierra Leone,12744
Keerbergen,51.0031,4.6311,Belgium,12743
Begampur,22.3705,88.494,India,12742
Beaufort,5.3333,115.75,Malaysia,12742
Ilicinia,-20.9358,-45.8328,Brazil,12741
Dharampur Bande,25.6609,85.5742,India,12741
Cavarzere,45.137,12.0817,Italy,12741
Greenville,40.1043,-84.6209,United States,12741
Bahadurpur,25.4522,85.6303,India,12739
Chinna Gollapalem,16.3701,81.5322,India,12738
Majarhat,25.9654,86.8126,India,12738
Calcinaia,43.6835,10.6165,Italy,12738
Kochlowice,50.2538,18.9015,Poland,12738
Mahabaleshwar,17.925,73.6575,India,12737
Liberty Lake,47.6686,-117.1036,United States,12737
Sebiston,38.25,69.2833,Tajikistan,12736
Koide,37.2301,138.9614,Japan,12735
Bandlaguda,17.3543,78.3853,India,12734
Jimenez,10.1677,-83.774,Costa Rica,12733
Velten,52.6914,13.1753,Germany,12733
At Tur,28.2333,33.6167,Egypt,12733
Jami,18.0518,83.263,India,12732
Lislique,13.8027,-87.8975,El Salvador,12732
Comines,50.7611,3.0078,France,12731
Sonbarsa,25.7069,86.7379,India,12731
Almirante,9.3,-82.4,Panama,12731
Sete Barras,-24.3878,-47.9258,Brazil,12730
Gursu,40.2144,29.1931,Turkey,12730
West Monroe,32.512,-92.1513,United States,12729
Mamakating,41.586,-74.4951,United States,12728
Duvvuru,14.8333,78.65,India,12727
Tamm,48.9217,9.1206,Germany,12726
Marysville,39.1518,-121.5835,United States,12726
Joanopolis,-22.9303,-46.2756,Brazil,12725
Halsteren,51.5256,4.2747,Netherlands,12725
Timberlake,37.3167,-79.2481,United States,12725
Aubergenville,48.9583,1.855,France,12723
Elkhotovo,43.3333,44.2,Russia,12723
Ainsdale,53.6021,-3.0405,United Kingdom,12723
Jucuaran,13.2543,-88.2477,El Salvador,12722
Mar de Espanha,-21.8669,-43.01,Brazil,12721
Ghanpur,17.8565,79.3717,India,12721
El Porvenir,14.0178,-89.6477,El Salvador,12721
Chambray-les-Tours,47.3375,0.7139,France,12720
Brus Laguna,15.7711,-84.5395,Honduras,12720
Emmiganuru,15.15,76.92,India,12720
Ixtlan de los Hervores,20.1689,-102.3936,Mexico,12720
Khorol,49.784,33.2589,Ukraine,12720
San Francisco de Mostazal,-33.9799,-70.7122,Chile,12719
Ialysos,36.399,28.143,Greece,12717
Laamarna,31.8944,-8.9842,Morocco,12717
Debbache el Hadj Douadi,36.275,6.1764,Algeria,12716
Bakhtawarpur,28.8233,77.1717,India,12716
Mahtha,26.5988,86.3158,India,12715
Pacho,5.1306,-74.1583,Colombia,12714
Varzaneh,32.4194,52.6481,Iran,12714
Valtierrilla,20.5322,-101.1275,Mexico,12713
Bari,25.8769,86.1918,India,12712
Pirnagar,25.5982,86.7178,India,12712
Street,51.127,-2.74,United Kingdom,12712
Andernos-les-Bains,44.7425,-1.0903,France,12710
Playa Grande,15.935,-90.7394,Guatemala,12710
Damarcherla,16.7269,79.6369,India,12710
Chaiyo,14.6666,100.4702,Thailand,12710
Ban Tom Klang,19.1961,99.8378,Thailand,12709
Kaspi,41.9244,44.4189,Georgia,12708
Seiada,35.67,10.9,Tunisia,12708
North Smithfield,41.9727,-71.5514,United States,12708
Iazizatene,35.2544,-3.115,Morocco,12706
Sivalarkulam,8.8697,77.5254,India,12705
Comasagua,13.6373,-89.3768,El Salvador,12705
Ladenburg,49.4719,8.6092,Germany,12704
Buffelshoek,-24.631,31.131,South Africa,12703
Svetlyy,51.6737,45.6305,Russia,12702
Cranleigh,51.1363,-0.4784,United Kingdom,12702
Miranorte,-9.5289,-48.59,Brazil,12701
Nirakpurpali,25.3244,84.8114,India,12701
Honggu,36.293,102.9575,China,12700
Souq Jamaa Fdalate,33.5911,-7.2792,Morocco,12700
Serere,1.5846,33.3169,Uganda,12700
Zelzate,51.1975,3.8139,Belgium,12699
Patti,38.1389,14.9648,Italy,12699
Nuevo Cuscatlan,13.6471,-89.2653,El Salvador,12699
Battulapalle,14.5169,77.768,India,12697
Samai,24.9788,85.5861,India,12697
Puerto Ayora,-0.7444,-90.3139,Ecuador,12696
Caio,11.9278,-16.2028,Guinea-Bissau,12696
Sante Bennur,14.1697,76.0033,India,12695
Ullo,47.3842,19.3444,Hungary,12693
Basmenj,37.9958,46.4747,Iran,12692
Zelenodolsk,47.5631,33.6524,Ukraine,12692
Librazhd-Qender,41.1969,20.3356,Albania,12691
Newhaven,50.8,0.06,United Kingdom,12691
Peraiyur,9.7341,77.79,India,12690
Gricignano d'Aversa,40.9833,14.2333,Italy,12690
Brad,46.1294,22.79,Romania,12690
Woodhaven,42.132,-83.2374,United States,12690
Canovanas,18.3693,-65.9009,Puerto Rico,12689
Graben-Neudorf,49.1592,8.4894,Germany,12688
Chuy,42.8214,75.2855,Kyrgyzstan,12688
Bamhni,22.4822,80.3716,India,12687
Manakondur,18.4019,79.1851,India,12687
Alampur Gonpura,25.5404,85.0511,India,12686
Nicosia,37.75,14.4,Italy,12686
Borovsk,55.2,36.4833,Russia,12686
Sangtuda,38.0333,69.0833,Tajikistan,12686
Vardenis,40.18,45.72,Armenia,12685
Challapata,-18.9,-66.7667,Bolivia,12684
As,50.224,12.1951,Czechia,12684
Dianke,15.7258,-4.6428,Mali,12684
Dianguirde,14.494,-9.015,Mali,12684
Xikou,23.5947,120.395,Taiwan,12684
Kelso,46.1236,-122.8909,United States,12684
Mechtras,36.5439,4.0111,Algeria,12683
Panamaram,11.739,76.073,India,12683
Santiago Amoltepec,16.6167,-97.5,Mexico,12683
Phu Binh,10.6161,105.2186,Vietnam,12683
Hiep Xuong,10.6064,105.2753,Vietnam,12683
Ap Binh Thanh,10.1833,105.2,Vietnam,12683
Maniyur,11.95,75.45,India,12681
Itayanagi,40.6959,140.4572,Japan,12681
Perehinske,48.8103,24.1819,Ukraine,12681
Derventa,44.98,17.91,Bosnia and Herzegovina,12680
San Anselmo,37.9821,-122.5699,United States,12679
Daharia,25.5307,87.5947,India,12678
Ottawa,38.5996,-95.2636,United States,12678
Luchong,27.2842,109.0192,China,12677
Chalette-sur-Loing,48.0117,2.7358,France,12677
Ulster,41.9699,-74.0041,United States,12675
Amos,48.5667,-78.1167,Canada,12675
Penistone,53.525,-1.629,United Kingdom,12674
Morazan,14.9322,-90.1433,Guatemala,12672
Olgiate Olona,45.6333,8.8833,Italy,12671
Taguai,-23.4519,-49.4089,Brazil,12669
Meze,43.4267,3.6053,France,12669
Roudnice nad Labem,50.4254,14.2618,Czechia,12668
Benaguacil,39.5933,-0.5864,Spain,12668
Venev,54.35,38.2667,Russia,12668
Mablethorpe,53.3409,0.261,United Kingdom,12668
Diari,9.8452,-0.8655,Ghana,12666
Gorokhovets,56.2028,42.6925,Russia,12666
Shirataka,38.1831,140.0986,Japan,12663
Shilka,51.85,116.0333,Russia,12663
Juterbog,51.9933,13.0728,Germany,12661
Kotturu,17.2958,82.4752,India,12661
Vylgort,61.6225,50.7572,Russia,12661
Lymm,53.3834,-2.475,United Kingdom,12661
Gerpinnes,50.3369,4.5283,Belgium,12660
Puduru,16.152,77.8273,India,12660
Cairo Montenotte,44.3979,8.2778,Italy,12660
Bayeux,49.2786,-0.7039,France,12659
Wickliffe,41.6072,-81.469,United States,12659
Hornsey,51.587,-0.118,United Kingdom,12659
Mugutkhan Hubli,15.79,74.75,India,12658
Blaubeuren,48.4119,9.785,Germany,12657
Sesena,40.1047,-3.6979,Spain,12657
Valley Falls,41.9233,-71.3924,United States,12657
Pullut,10.3444,76.2333,India,12656
Baglan,51.6166,-3.8115,United Kingdom,12656
Imam Sahib,37.1844,68.9144,Afghanistan,12655
Santo Stino di Livenza,45.7333,12.6833,Italy,12655
Kucove,40.8039,19.9144,Albania,12654
Malmedy,50.4261,6.0303,Belgium,12654
Bad Abbach,48.9333,12.05,Germany,12654
Kottaya,10.7646,76.5452,India,12654
Balpyq Bi,44.9005,78.2178,Kazakhstan,12654
Ahermoumou,33.83,-4.4,Morocco,12654
Garden City,43.6526,-116.2743,United States,12654
Lakeside,37.6132,-77.4768,United States,12654
Malhador,-10.6578,-37.3047,Brazil,12653
Satoraljaujhely,48.3941,21.6561,Hungary,12653
Nakhla,33.2773,6.9515,Algeria,12652
San Biagio di Callalta,45.6867,12.3815,Italy,12652
Lukoyanov,55.0383,44.4978,Russia,12652
Bonita,32.6651,-117.0296,United States,12652
Brunsbuttel,53.8964,9.1386,Germany,12651
Sheopuria,28.5969,79.7469,India,12651
Ouzera,36.25,2.85,Algeria,12650
Sinincay,-2.8515,-79.0142,Ecuador,12650
Takamori,35.5515,137.8785,Japan,12650
Bom Repouso,-22.4708,-46.145,Brazil,12649
Qiaotouba,33.8116,104.8493,China,12649
Tilari,25.004,85.252,India,12649
Sutton on Hull,53.7806,-0.3047,United Kingdom,12649
Los Santos,6.7561,-73.1022,Colombia,12648
La Chapelle-Saint-Luc,48.3119,4.0444,France,12648
Nemchinovka,55.7229,37.3609,Russia,12648
Awantipur,33.9197,75.0153,India,12647
Vyazemskiy,47.5333,134.75,Russia,12647
Novhorod-Siverskyi,51.9972,33.2667,Ukraine,12647
Forrest City,35.0135,-90.7931,United States,12646
Bretzfeld,49.1833,9.4333,Germany,12645
Port Washington,43.3846,-87.8855,United States,12645
Kalajoki,64.2597,23.9486,Finland,12644
Market Warsop,53.2,-1.15,United Kingdom,12644
Warsop,53.2,-1.15,United Kingdom,12644
Steinheim,51.8658,9.0944,Germany,12643
Lindsay,36.2082,-119.0897,United States,12643
Ziama Mansouria,36.6737,5.4811,Algeria,12642
Nangola,12.6661,-6.6042,Mali,12642
Lilambo,-10.6831,35.5492,Tanzania,12642
Itapirapua,-15.8228,-50.6128,Brazil,12641
Fortaleza dos Nogueiras,-6.9639,-46.1769,Brazil,12640
Oropesa,40.0922,0.1339,Spain,12640
Ponduru,18.3508,83.7567,India,12640
Al Muzayrib,32.7109,36.0266,Syria,12640
Saltcoats,55.6352,-4.7896,United Kingdom,12640
Poquoson,37.1318,-76.3568,United States,12639
L'Union,43.6564,1.4844,France,12638
Groutville,-29.388,31.245,South Africa,12638
Puttanattam,10.467,78.3687,India,12637
Myrtle Grove,34.123,-77.8834,United States,12637
Kakan,26.1509,87.5674,India,12636
Tenmalai,9.3129,77.4959,India,12636
Ronneby,56.2069,15.2791,Sweden,12636
De Haan,51.2731,3.0336,Belgium,12635
Haslev,55.3269,11.9636,Denmark,12634
North Walsham,52.8214,1.3861,United Kingdom,12634
Adukam,9.814,76.8245,India,12633
San Marco in Lamis,41.7117,15.635,Italy,12633
Valverde del Camino,37.574,-6.7544,Spain,12631
Dores do Indaia,-19.4628,-45.6019,Brazil,12630
Sugarland Run,39.0309,-77.3762,United States,12629
Naduhatti,11.4043,76.816,India,12628
Costa Marques,-12.445,-64.2272,Brazil,12627
Knittelfeld,47.215,14.8294,Austria,12626
Saint-Andre-de-Cubzac,44.9947,-0.4458,France,12626
Burj al `Arab,30.9167,29.5333,Egypt,12625
Kadiyampatti,11.872,78.0961,India,12625
Yunguyo,-16.2442,-69.0928,Peru,12625
Ap Phu Hai,21.4131,106.5833,Vietnam,12624
Sirur,16.0965,75.7858,India,12623
Bonito,-1.3628,-47.3069,Brazil,12622
Marquette-les-Lille,50.6767,3.0646,France,12622
Castel Goffredo,45.2981,10.475,Italy,12622
Presidente Janio Quadros,-14.6889,-41.6778,Brazil,12621
Vilsbiburg,48.4475,12.3475,Germany,12621
Jalpura,25.4862,84.737,India,12621
Kalyazin,57.2333,37.85,Russia,12621
Cunda dia Baze,-8.9167,17.0667,Angola,12620
Wilmington,39.4362,-83.8141,United States,12620
Simri,25.7523,86.6074,India,12619
Cedral,-20.9028,-49.2678,Brazil,12618
Kauhajoki,62.4236,22.1764,Finland,12618
Tarur,10.6722,76.4694,India,12617
Fulton,38.8551,-91.951,United States,12617
Motkur,17.45,79.2667,India,12616
Concepcion Las Minas,14.5167,-89.45,Guatemala,12615
Daipha,25.1584,72.2444,India,12615
Xalpatlahuac,17.25,-98.6667,Mexico,12615
Parigi,13.8929,77.4598,India,12614
Summerstrand,-33.8753,25.6047,South Africa,12614
Apia,5.1053,-75.9433,Colombia,12613
Buchs,47.1656,9.4711,Switzerland,12612
Isla Raton,5.1311,-67.8106,Venezuela,12612
Alajuelita,9.9035,-84.0996,Costa Rica,12611
Saka,34.3412,132.5136,Japan,12611
Moulay Driss Zerhoun,34.0559,-5.5183,Morocco,12611
Paradise Valley,33.5434,-111.9595,United States,12611
Sarasota Springs,27.3087,-82.4746,United States,12611
La Leonesa,-27.05,-58.7167,Argentina,12609
Chodov,50.2415,12.7534,Czechia,12609
Chariyakulam,9.65,77.15,India,12609
Toplita,46.9918,25.3709,Romania,12609
Vidauban,43.4272,6.4319,France,12608
Hirschaid,49.8199,10.9879,Germany,12607
Edirne,41.673,26.5736,Turkey,12606
North Adams,42.6844,-73.1166,United States,12606
Kharak Kalan,28.807,76.314,India,12605
Cedarburg,43.299,-87.9887,United States,12605
Grover Beach,35.1204,-120.6197,United States,12604
Garh Sisai,25.6253,85.7887,India,12603
Belagal,15.8183,77.6702,India,12603
Muttanampalaiyam,11.0845,77.3969,India,12603
Road Town,18.4333,-64.6167,"Virgin Islands, British",12603
Altenstadt,50.2856,8.945,Germany,12601
Birzebbuga,35.8267,14.5278,Malta,12601
Alat,39.9483,49.4067,Azerbaijan,12600
Queluz,-22.5372,-44.7742,Brazil,12600
Niefern-Oschelbronn,48.9164,8.7842,Germany,12600
Tanakallu,13.9198,78.195,India,12600
Luchenza,-16.0167,35.3,Malawi,12600
Eski Arab,40.3686,71.4231,Uzbekistan,12600
Puerto Lopez,-1.5589,-80.8106,Ecuador,12598
Hosir,23.7735,85.8132,India,12596
Gaffney,35.0743,-81.6552,United States,12596
Khagra,25.3511,87.0624,India,12595
Lamphun,18.5803,99.0072,Thailand,12595
Haddonfield,39.8955,-75.0346,United States,12595
Gladenbach,50.7681,8.5828,Germany,12594
Wetaskiwin,52.9694,-113.3769,Canada,12594
Malaryta,51.7972,24.0808,Belarus,12593
Dieli,13.0667,-5.1167,Mali,12593
Avocado Heights,34.0391,-117.997,United States,12593
Minakshipuram,9.8815,77.2747,India,12592
New Germany,-29.8,30.8833,South Africa,12592
Ibiracu,-19.8319,-40.3697,Brazil,12591
Sami,23.6872,71.7786,India,12591
Escazu,9.916,-84.1459,Costa Rica,12590
Viota,4.4381,-74.5239,Colombia,12589
Chropaczow,50.3167,18.9167,Poland,12589
Zimnicea,43.6539,25.365,Romania,12589
Jeppe's Reef,-25.72,31.477,South Africa,12589
Market Drayton,52.9044,-2.4848,United Kingdom,12588
Spreitenbach,47.4181,8.3661,Switzerland,12587
Alcudia de Carlet,39.1958,-0.5072,Spain,12587
Obernai,48.4622,7.4819,France,12587
Bhambia Bhai,30.541,75.004,India,12587
Agua Doce,-18.5464,-40.9828,Brazil,12585
Kortemark,51.028,3.0432,Belgium,12584
Hayashima,34.6006,133.8283,Japan,12584
Eufaula,31.9102,-85.1505,United States,12584
Cleveleys,53.881,-3.04,United Kingdom,12584
General Acha,-37.3833,-64.6,Argentina,12583
Sangar,37.1811,49.6939,Iran,12583
Gaesti,44.7208,25.3147,Romania,12583
Santiago del Teide,28.2957,-16.8145,Spain,12582
Souakene,35.1203,-5.9307,Morocco,12582
Richmond,29.5824,-95.7563,United States,12582
East Renton Highlands,47.4718,-122.0854,United States,12582
Wordsley,52.483,-2.15,United Kingdom,12582
Al `Alamayn,30.8333,28.95,Egypt,12580
Chandwa,23.6756,84.7401,India,12580
Cottonwood,34.7195,-112.0016,United States,12580
Lamballe,48.4686,-2.5178,France,12579
San Rafael,6.295,-75.0281,Colombia,12578
Vatra Dornei,47.35,25.3667,Romania,12578
Tuzdybastau,43.3198,77.06,Kazakhstan,12577
Niksar,40.5833,36.9667,Turkey,12577
Mendota,36.7555,-120.3776,United States,12577
Meadville,41.6476,-80.1468,United States,12577
Candelaria,10.4592,-74.8806,Colombia,12576
Eura,61.1333,22.0833,Finland,12576
Rognac,43.4878,5.2322,France,12576
Artesia,32.8497,-104.4268,United States,12576
Pago Pago,-14.274,-170.7046,American Samoa,12576
Kodusseri,10.3431,76.3931,India,12575
Apricena,41.7846,15.4436,Italy,12575
Dabat,12.9842,37.765,Ethiopia,12574
Karedu,15.1833,80.0667,India,12573
Dongyuancun,28.319,120.2321,China,12572
Osecina,44.3667,19.6,Serbia,12571
Adre,13.4667,22.2,Chad,12571
Torroella de Montgri,42.0439,3.1286,Spain,12570
Kamalapuram,11.768,78.0599,India,12570
Viera East,28.2613,-80.7149,United States,12570
North St. Paul,45.0137,-92.9995,United States,12570
Appukkudal,11.4684,77.5766,India,12569
Sim,54.9931,57.6983,Russia,12569
Chok Chai,14.7305,102.1653,Thailand,12568
